subjID,country,stimA,stimB,decision,recogA,recogB,accuracy
174,2,1,51,1,1,1,1
174,2,20,19,1,1,1,0
174,2,52,64,1,1,1,1
174,2,17,63,1,1,1,1
174,2,2,41,1,1,1,1
174,2,34,30,1,1,1,0
174,2,9,55,1,1,1,1
174,2,61,18,2,1,1,1
174,2,3,50,1,1,1,1
174,2,49,40,2,1,1,1
174,2,32,21,2,1,1,1
174,2,71,35,2,0,1,1
174,2,53,27,2,1,1,1
174,2,39,25,2,1,1,1
174,2,29,42,1,1,1,1
174,2,6,62,2,1,1,0
174,2,36,22,2,1,1,1
174,2,58,72,1,1,1,1
174,2,60,67,2,0,1,0
174,2,45,5,2,1,1,1
174,3,7,38,1,1,0,1
174,3,14,37,2,0,1,0
174,3,19,10,1,0,0,0
174,3,17,3,2,0,1,1
174,3,20,30,2,0,1,0
174,3,33,31,1,0,0,0
174,3,39,43,2,0,0,0
174,3,24,9,1,0,0,0
174,3,46,28,1,0,0,0
174,3,27,47,1,0,0,1
174,3,48,2,2,0,1,1
174,3,42,16,2,0,0,1
174,3,49,18,1,0,0,0
174,3,5,41,2,0,0,0
174,3,35,25,2,0,0,1
174,3,1,32,1,1,1,1
174,3,45,23,1,0,1,0
174,3,22,13,2,0,0,1
174,3,36,26,2,0,1,1
174,3,12,21,2,0,1,0
174,3,6,4,1,1,0,0
174,3,8,11,1,1,1,1
174,3,40,44,2,1,1,0
174,3,34,15,1,0,0,0
174,4,30,49,1,0,0,1
174,4,13,3,1,1,1,0
174,4,40,2,1,1,1,0
174,4,22,48,1,1,1,1
174,4,51,17,2,1,0,1
174,4,52,41,2,0,1,1
174,4,61,42,1,1,1,0
174,4,58,1,2,0,1,1
174,4,18,36,1,1,0,1
174,4,19,31,2,1,1,0
174,4,55,62,1,0,0,1
174,4,14,15,2,0,0,0
174,4,64,27,1,1,0,0
174,4,9,44,1,1,0,1
174,4,63,26,2,0,1,1
174,4,53,5,2,0,1,1
174,4,37,4,2,0,1,1
174,4,47,66,1,1,1,1
174,4,59,28,2,0,0,1
174,4,32,12,1,1,0,0
174,4,45,56,2,0,1,0
174,4,20,16,1,1,0,0
174,4,23,57,2,1,1,0
174,4,60,39,2,0,0,1
174,4,8,43,1,1,1,1
174,4,25,46,1,1,0,1
174,4,21,54,1,0,0,1
174,4,34,7,2,0,1,1
174,4,24,29,1,1,1,1
174,4,6,33,1,1,0,1
174,4,35,50,2,0,1,0
174,4,10,11,1,0,0,1
174,4,65,38,1,0,0,0
175,3,16,47,1,1,0,1
175,3,41,44,1,0,0,1
175,3,17,32,2,0,1,0
175,3,21,20,1,0,0,0
175,3,11,5,1,0,1,0
175,3,8,28,1,1,0,1
175,3,29,48,1,0,0,1
175,3,15,26,2,1,0,0
175,3,19,10,1,1,0,0
175,3,1,30,1,1,0,1
175,3,4,12,2,1,1,0
175,3,6,22,1,1,0,1
175,3,23,49,1,0,0,1
175,3,46,3,2,0,1,1
175,3,14,39,1,1,0,1
175,3,7,43,1,1,0,1
175,3,42,38,2,0,0,1
175,3,31,35,2,0,0,0
175,3,34,37,1,0,0,1
175,3,13,40,2,0,0,0
175,3,27,45,1,0,0,1
175,3,24,25,1,0,0,1
175,3,18,2,2,0,1,1
175,3,33,36,2,0,0,0
175,4,16,3,2,1,1,1
175,4,1,41,1,1,1,1
175,4,15,40,1,1,0,1
175,4,53,61,2,1,1,0
175,4,19,34,1,1,0,1
175,4,60,38,1,0,0,0
175,4,8,47,2,1,1,0
175,4,27,66,2,0,0,0
175,4,24,33,1,1,0,1
175,4,14,54,1,1,0,1
175,4,50,63,2,0,1,0
175,4,2,37,1,1,0,1
175,4,62,9,2,0,1,1
175,4,6,17,1,1,1,1
175,4,32,59,1,0,0,1
175,4,45,36,2,0,0,1
175,4,22,4,2,1,1,1
175,4,35,11,2,0,0,1
175,4,42,43,1,1,1,1
175,4,29,65,1,1,0,1
175,4,28,18,2,0,1,1
175,4,21,23,2,0,0,0
175,4,55,48,2,1,0,1
175,4,30,56,2,0,1,0
175,4,52,44,2,1,0,1
175,4,26,51,2,1,1,0
175,4,5,10,1,1,1,1
175,4,64,57,2,1,1,1
175,4,7,25,2,0,1,0
175,4,12,31,1,0,0,1
175,4,13,58,2,0,1,0
175,4,39,20,2,0,1,1
175,4,46,49,1,0,0,1
176,2,33,53,2,1,1,0
176,2,9,65,1,1,1,1
176,2,52,64,1,1,1,1
176,2,26,51,1,1,1,1
176,2,22,54,1,1,1,1
176,2,63,1,2,1,1,1
176,2,41,59,2,1,1,0
176,2,49,58,2,1,1,0
176,2,21,55,1,1,1,1
176,2,11,56,1,1,1,1
176,2,39,43,2,1,1,0
176,2,40,17,1,1,1,0
176,2,13,31,1,1,1,1
176,2,27,15,1,0,1,0
176,2,25,19,1,1,1,0
176,2,44,66,1,1,0,1
176,2,23,74,1,1,0,1
176,2,36,35,2,1,1,1
176,2,67,62,2,0,1,1
176,2,4,34,1,1,1,1
176,2,38,7,2,0,1,1
176,2,73,37,1,0,1,0
176,2,6,14,2,1,1,0
176,2,46,20,2,1,1,1
176,2,45,72,1,1,1,1
176,2,18,5,2,1,1,1
176,2,28,16,1,1,1,0
176,2,71,10,1,0,1,0
176,2,8,61,2,1,1,0
176,2,47,24,2,1,1,1
176,2,42,60,1,1,1,1
176,2,29,2,2,1,1,1
176,2,12,32,1,1,1,1
176,2,69,48,2,1,1,1
176,2,57,3,2,1,1,1
176,2,68,70,2,1,1,0
176,2,30,50,1,1,1,1
176,3,16,47,1,0,0,1
176,3,41,44,2,0,0,0
176,3,17,32,2,0,0,0
176,3,21,20,1,0,0,0
176,3,11,5,1,1,0,0
176,3,8,28,1,1,0,1
176,3,29,48,2,0,0,0
176,3,15,26,1,0,0,1
176,3,19,10,1,0,0,0
176,3,1,30,1,1,0,1
176,3,4,12,2,0,1,0
176,3,6,22,1,1,0,1
176,3,23,49,2,0,0,0
176,3,46,3,2,0,1,1
176,3,14,39,1,1,0,1
176,3,7,43,1,1,0,1
176,3,42,38,1,0,0,0
176,3,31,35,1,0,0,1
176,3,34,37,2,0,0,0
176,3,13,40,2,0,0,0
176,3,27,45,1,1,1,1
176,3,24,25,2,0,0,0
176,3,18,2,2,0,1,1
176,3,33,36,1,0,0,1
176,4,16,3,2,0,1,1
176,4,1,41,1,1,1,1
176,4,15,40,1,0,0,1
176,4,53,61,2,0,0,0
176,4,19,34,1,1,0,1
176,4,60,38,1,0,0,0
176,4,8,47,2,1,1,0
176,4,27,66,1,0,0,1
176,4,24,33,1,1,0,1
176,4,14,54,1,0,0,1
176,4,50,63,2,0,0,0
176,4,2,37,1,1,0,1
176,4,62,9,2,0,1,1
176,4,6,17,1,0,0,1
176,4,32,59,2,0,0,0
176,4,45,36,1,1,0,0
176,4,22,4,2,0,1,1
176,4,35,11,2,0,0,1
176,4,42,43,1,0,0,1
176,4,29,65,1,0,0,1
176,4,28,18,2,0,1,1
176,4,21,23,2,0,0,0
176,4,55,48,1,1,0,0
176,4,30,56,2,0,0,0
176,4,52,44,2,0,0,1
176,4,26,51,1,0,1,1
176,4,5,10,2,0,1,0
176,4,64,57,2,0,1,1
176,4,7,25,2,1,1,0
176,4,12,31,1,0,0,1
176,4,13,58,1,0,0,1
176,4,39,20,2,0,1,1
176,4,46,49,1,0,0,1
177,1,67,79,1,0,0,1
177,1,20,64,2,0,0,0
177,1,69,29,2,0,1,1
177,1,54,75,1,0,0,1
177,1,35,68,1,0,0,1
177,1,43,47,2,0,0,0
177,1,12,33,1,0,0,1
177,1,45,58,2,0,0,0
177,1,39,63,2,0,0,0
177,1,10,21,2,0,0,0
177,1,72,4,2,0,0,1
177,1,40,6,1,0,0,0
177,1,48,56,1,0,0,1
177,1,82,73,1,0,0,0
177,1,16,2,2,0,0,1
177,1,70,46,1,0,0,0
177,1,7,49,2,0,0,0
177,1,37,71,2,0,0,0
177,1,50,27,2,0,0,1
177,1,60,55,2,0,0,1
177,1,9,19,2,0,0,0
177,1,3,17,1,1,0,1
177,1,13,44,1,1,0,1
177,1,22,61,1,0,0,1
177,1,83,15,1,0,0,0
177,1,8,80,1,0,0,1
177,1,23,32,1,0,0,1
177,1,18,51,1,0,0,1
177,1,74,78,2,0,0,0
177,1,24,76,2,0,0,0
177,1,52,5,2,0,1,1
177,1,31,53,2,0,0,0
177,1,77,66,2,0,0,1
177,1,81,65,1,0,0,0
177,1,36,26,2,0,0,1
177,1,25,41,2,0,0,0
177,1,30,57,1,0,0,1
177,1,1,62,1,1,0,1
177,1,34,59,1,0,0,1
177,1,38,42,1,0,0,1
177,1,14,28,1,0,0,1
177,2,33,53,2,0,1,0
177,2,9,65,1,1,1,1
177,2,52,64,1,1,0,1
177,2,26,51,1,1,1,1
177,2,22,54,1,1,1,1
177,2,63,1,2,0,1,1
177,2,41,59,2,0,1,0
177,2,49,58,2,0,1,0
177,2,21,55,1,1,1,1
177,2,11,56,1,1,0,1
177,2,39,43,1,0,0,1
177,2,40,17,1,1,0,0
177,2,13,31,1,1,1,1
177,2,27,15,1,1,1,0
177,2,25,19,1,1,0,0
177,2,44,66,1,1,1,1
177,2,23,74,1,1,0,1
177,2,36,35,2,1,1,1
177,2,67,62,2,0,1,1
177,2,4,34,1,1,1,1
177,2,38,7,2,0,0,1
177,2,73,37,2,0,1,1
177,2,6,14,2,1,1,0
177,2,46,20,2,1,1,1
177,2,45,72,1,1,0,1
177,2,18,5,1,1,1,0
177,2,28,16,1,0,0,0
177,2,71,10,2,0,1,1
177,2,8,61,1,1,1,1
177,2,47,24,2,1,1,1
177,2,42,60,1,1,0,1
177,2,29,2,2,1,1,1
177,2,12,32,1,1,1,1
177,2,69,48,2,0,1,1
177,2,57,3,2,1,1,1
177,2,68,70,2,0,1,0
177,2,30,50,2,1,1,0
177,3,16,47,1,0,0,1
177,3,41,44,2,0,0,0
177,3,17,32,1,0,0,1
177,3,21,20,2,0,0,1
177,3,11,5,1,1,0,0
177,3,8,28,1,1,0,1
177,3,29,48,1,0,0,1
177,3,15,26,1,0,0,1
177,3,19,10,2,0,0,1
177,3,1,30,1,1,0,1
177,3,4,12,2,0,1,0
177,3,6,22,1,0,0,1
177,3,23,49,1,0,0,1
177,3,46,3,2,0,0,1
177,3,14,39,1,0,0,1
177,3,7,43,1,0,0,1
177,3,42,38,2,0,0,1
177,3,31,35,2,0,1,0
177,3,34,37,1,0,0,1
177,3,13,40,2,0,0,0
177,3,27,45,1,0,0,1
177,3,24,25,2,0,0,0
177,3,18,2,2,0,1,1
177,3,33,36,2,0,0,0
177,4,16,3,2,0,0,1
177,4,1,41,1,1,1,1
177,4,15,40,1,1,0,1
177,4,53,61,2,0,0,0
177,4,19,34,1,1,0,1
177,4,60,38,1,0,0,0
177,4,8,47,2,0,1,0
177,4,27,66,1,0,0,1
177,4,24,33,2,0,1,0
177,4,14,54,2,0,1,0
177,4,50,63,2,1,1,0
177,4,2,37,1,1,0,1
177,4,62,9,2,0,1,1
177,4,6,17,1,0,0,1
177,4,32,59,2,0,0,0
177,4,45,36,1,0,0,0
177,4,22,4,1,1,0,0
177,4,35,11,2,0,1,1
177,4,42,43,1,1,0,1
177,4,29,65,1,0,0,1
177,4,28,18,1,1,0,0
177,4,21,23,1,1,0,1
177,4,55,48,1,0,0,0
177,4,30,56,2,0,1,0
177,4,52,44,2,0,1,1
177,4,26,51,2,0,0,0
177,4,5,10,2,0,0,0
177,4,64,57,2,0,1,1
177,4,7,25,2,0,0,0
177,4,12,31,2,0,1,0
177,4,13,58,1,1,0,1
177,4,39,20,2,1,1,1
177,4,46,49,2,0,1,0
178,1,67,79,2,0,0,0
178,1,20,64,2,0,0,0
178,1,69,29,2,0,0,1
178,1,54,75,1,0,0,1
178,1,35,68,1,1,0,1
178,1,43,47,2,0,0,0
178,1,12,33,1,0,0,1
178,1,45,58,1,0,0,1
178,1,39,63,2,0,0,0
178,1,10,21,1,0,0,1
178,1,72,4,2,0,0,1
178,1,40,6,1,0,0,0
178,1,48,56,1,0,0,1
178,1,82,73,1,0,0,0
178,1,16,2,2,0,1,1
178,1,70,46,2,0,0,1
178,1,7,49,2,0,0,0
178,1,37,71,1,0,0,1
178,1,50,27,2,0,1,1
178,1,60,55,2,0,0,1
178,1,9,19,1,0,0,1
178,1,3,17,2,1,0,0
178,1,13,44,1,0,0,1
178,1,22,61,1,0,0,1
178,1,83,15,2,0,1,1
178,1,8,80,2,0,0,0
178,1,23,32,2,0,0,0
178,1,18,51,2,0,0,0
178,1,74,78,2,0,0,0
178,1,24,76,1,0,0,1
178,1,52,5,2,0,1,1
178,1,31,53,2,0,0,0
178,1,77,66,1,0,0,0
178,1,81,65,1,0,0,0
178,1,36,26,2,0,0,1
178,1,25,41,1,0,0,1
178,1,30,57,1,0,0,1
178,1,1,62,1,1,0,1
178,1,34,59,2,0,0,0
178,1,38,42,1,0,0,1
178,1,14,28,1,1,0,1
178,2,33,53,1,1,1,1
178,2,9,65,1,1,1,1
178,2,52,64,1,1,0,1
178,2,26,51,2,1,1,0
178,2,22,54,2,1,1,0
178,2,63,1,2,1,1,1
178,2,41,59,2,0,1,0
178,2,49,58,2,0,1,0
178,2,21,55,1,1,1,1
178,2,11,56,1,1,0,1
178,2,39,43,1,1,0,1
178,2,40,17,1,1,1,0
178,2,13,31,1,1,1,1
178,2,27,15,1,1,0,0
178,2,25,19,1,1,0,0
178,2,44,66,1,1,0,1
178,2,23,74,1,1,0,1
178,2,36,35,1,1,1,0
178,2,67,62,2,0,1,1
178,2,4,34,1,1,1,1
178,2,38,7,2,0,1,1
178,2,73,37,2,0,1,1
178,2,6,14,1,1,1,1
178,2,46,20,2,0,1,1
178,2,45,72,1,1,0,1
178,2,18,5,1,1,1,0
178,2,28,16,1,1,0,0
178,2,71,10,2,0,1,1
178,2,8,61,1,1,1,1
178,2,47,24,2,1,1,1
178,2,42,60,1,1,0,1
178,2,29,2,2,1,1,1
178,2,12,32,1,1,1,1
178,2,69,48,2,0,1,1
178,2,57,3,1,1,1,0
178,2,68,70,1,1,0,1
178,2,30,50,1,1,1,1
178,3,16,47,2,0,0,0
178,3,41,44,2,0,0,0
178,3,17,32,2,0,1,0
178,3,21,20,1,1,0,0
178,3,11,5,1,1,1,0
178,3,8,28,1,1,0,1
178,3,29,48,1,0,0,1
178,3,15,26,1,0,0,1
178,3,19,10,1,1,0,0
178,3,1,30,1,1,0,1
178,3,4,12,2,0,0,0
178,3,6,22,2,0,0,0
178,3,23,49,1,0,0,1
178,3,46,3,2,0,1,1
178,3,14,39,2,0,0,0
178,3,7,43,1,1,0,1
178,3,42,38,1,0,0,0
178,3,31,35,1,0,0,1
178,3,34,37,1,0,0,1
178,3,13,40,2,0,0,0
178,3,27,45,1,1,0,1
178,3,24,25,1,1,0,1
178,3,18,2,2,0,1,1
178,3,33,36,1,0,0,1
178,4,16,3,2,0,1,1
178,4,1,41,1,1,1,1
178,4,15,40,1,0,0,1
178,4,53,61,1,0,0,1
178,4,19,34,1,1,0,1
178,4,60,38,2,0,0,1
178,4,8,47,1,1,0,1
178,4,27,66,2,0,0,0
178,4,24,33,1,0,0,1
178,4,14,54,2,0,0,0
178,4,50,63,1,1,0,1
178,4,2,37,1,1,0,1
178,4,62,9,2,0,1,1
178,4,6,17,1,0,0,1
178,4,32,59,1,1,0,1
178,4,45,36,1,0,0,0
178,4,22,4,2,0,1,1
178,4,35,11,1,0,0,0
178,4,42,43,2,1,0,0
178,4,29,65,1,0,0,1
178,4,28,18,2,1,1,1
178,4,21,23,2,0,0,0
178,4,55,48,2,0,0,1
178,4,30,56,1,0,1,1
178,4,52,44,2,0,0,1
178,4,26,51,2,1,1,0
178,4,5,10,2,0,0,0
178,4,64,57,2,1,1,1
178,4,7,25,1,1,0,1
178,4,12,31,2,0,0,0
178,4,13,58,1,1,0,1
178,4,39,20,2,0,0,1
178,4,46,49,2,0,0,0
179,1,67,79,1,0,0,1
179,1,20,64,2,0,0,0
179,1,69,29,2,0,1,1
179,1,54,75,1,0,0,1
179,1,35,68,2,0,0,0
179,1,43,47,1,0,0,1
179,1,12,33,1,0,0,1
179,1,45,58,1,0,0,1
179,1,39,63,2,0,0,0
179,1,10,21,1,0,0,1
179,1,72,4,1,0,0,0
179,1,40,6,1,0,0,0
179,1,48,56,1,0,0,1
179,1,82,73,2,0,0,1
179,1,16,2,2,0,1,1
179,1,70,46,2,0,0,1
179,1,7,49,1,0,0,1
179,1,37,71,1,0,0,1
179,1,50,27,1,0,0,0
179,1,60,55,2,0,0,1
179,1,9,19,2,0,0,0
179,1,3,17,1,1,0,1
179,1,13,44,1,0,0,1
179,1,22,61,1,0,0,1
179,1,83,15,2,0,1,1
179,1,8,80,1,0,0,1
179,1,23,32,2,0,0,0
179,1,18,51,2,0,0,0
179,1,74,78,2,0,0,0
179,1,24,76,2,0,0,0
179,1,52,5,1,1,0,0
179,1,31,53,2,0,0,0
179,1,77,66,1,0,0,0
179,1,81,65,1,0,0,0
179,1,36,26,2,0,0,1
179,1,25,41,2,0,0,0
179,1,30,57,1,1,0,1
179,1,1,62,1,1,0,1
179,1,34,59,2,0,0,0
179,1,38,42,1,0,0,1
179,1,14,28,1,0,0,1
179,2,33,53,2,1,1,0
179,2,9,65,1,1,1,1
179,2,52,64,1,1,1,1
179,2,26,51,1,1,1,1
179,2,22,54,1,1,1,1
179,2,63,1,2,0,1,1
179,2,41,59,2,1,1,0
179,2,49,58,2,0,1,0
179,2,21,55,2,1,1,0
179,2,11,56,2,1,1,0
179,2,39,43,1,1,1,1
179,2,40,17,1,1,1,0
179,2,13,31,1,1,1,1
179,2,27,15,2,0,1,1
179,2,25,19,1,1,1,0
179,2,44,66,1,1,0,1
179,2,23,74,1,1,0,1
179,2,36,35,2,1,1,1
179,2,67,62,2,1,1,1
179,2,4,34,1,1,1,1
179,2,38,7,2,0,1,1
179,2,73,37,2,0,1,1
179,2,6,14,2,1,1,0
179,2,46,20,2,0,1,1
179,2,45,72,1,1,1,1
179,2,18,5,2,1,1,1
179,2,28,16,1,1,0,0
179,2,71,10,2,0,1,1
179,2,8,61,1,1,1,1
179,2,47,24,2,1,1,1
179,2,42,60,1,1,0,1
179,2,29,2,2,1,1,1
179,2,12,32,2,1,1,0
179,2,69,48,2,0,1,1
179,2,57,3,2,1,1,1
179,2,68,70,1,1,0,1
179,2,30,50,1,1,1,1
179,3,16,47,1,0,0,1
179,3,41,44,2,0,0,0
179,3,17,32,2,0,0,0
179,3,21,20,2,0,0,1
179,3,11,5,1,1,0,0
179,3,8,28,1,1,0,1
179,3,29,48,1,0,0,1
179,3,15,26,2,0,0,0
179,3,19,10,2,0,0,1
179,3,1,30,1,1,0,1
179,3,4,12,2,0,1,0
179,3,6,22,1,0,0,1
179,3,23,49,1,0,0,1
179,3,46,3,2,1,1,1
179,3,14,39,1,1,0,1
179,3,7,43,1,1,0,1
179,3,42,38,2,0,0,1
179,3,31,35,1,0,0,1
179,3,34,37,1,0,0,1
179,3,13,40,2,0,0,0
179,3,27,45,2,0,0,0
179,3,24,25,1,0,0,1
179,3,18,2,2,0,1,1
179,3,33,36,2,0,0,0
179,4,16,3,1,0,0,0
179,4,1,41,1,1,1,1
179,4,15,40,2,0,1,0
179,4,53,61,2,0,0,0
179,4,19,34,2,1,0,0
179,4,60,38,2,0,0,1
179,4,8,47,1,1,1,1
179,4,27,66,2,0,0,0
179,4,24,33,1,0,0,1
179,4,14,54,1,0,0,1
179,4,50,63,1,0,0,1
179,4,2,37,1,1,0,1
179,4,62,9,2,0,1,1
179,4,6,17,1,1,0,1
179,4,32,59,2,0,1,0
179,4,45,36,1,0,0,0
179,4,22,4,2,0,1,1
179,4,35,11,2,0,0,1
179,4,42,43,1,0,0,1
179,4,29,65,1,1,0,1
179,4,28,18,2,0,1,1
179,4,21,23,2,0,0,0
179,4,55,48,2,0,0,1
179,4,30,56,2,0,0,0
179,4,52,44,2,0,1,1
179,4,26,51,2,0,1,0
179,4,5,10,1,0,0,1
179,4,64,57,2,0,1,1
179,4,7,25,1,1,1,1
179,4,12,31,2,0,0,0
179,4,13,58,1,1,0,1
179,4,39,20,2,0,1,1
179,4,46,49,2,0,1,0
180,1,59,55,2,0,0,1
180,1,61,27,2,0,0,1
180,1,26,52,1,0,0,1
180,1,73,83,1,0,0,1
180,1,23,33,2,0,0,0
180,1,64,50,1,0,0,0
180,1,77,42,1,0,0,0
180,1,66,12,2,0,0,1
180,1,79,32,1,0,0,0
180,1,69,43,2,0,0,1
180,1,1,10,1,1,0,1
180,1,2,63,1,1,0,1
180,1,81,75,1,0,0,0
180,1,5,21,1,0,0,1
180,1,80,8,2,0,0,1
180,1,15,67,2,0,0,0
180,1,9,34,1,0,0,1
180,1,14,19,1,1,0,1
180,1,6,31,1,0,0,1
180,1,39,57,2,0,0,0
180,1,76,49,2,0,0,1
180,1,46,20,1,0,0,0
180,1,7,47,1,0,0,1
180,1,72,45,2,0,0,1
180,1,13,24,1,0,0,1
180,1,22,25,2,0,0,0
180,1,48,41,1,0,0,0
180,1,44,65,1,0,0,1
180,1,51,30,1,0,0,0
180,1,36,17,2,0,0,1
180,1,60,35,1,0,0,0
180,1,71,68,2,0,0,1
180,1,40,54,2,0,1,0
180,1,70,4,1,0,0,0
180,1,18,53,1,0,0,1
180,1,74,56,2,0,0,1
180,1,37,38,1,0,0,1
180,1,82,58,2,0,0,1
180,1,16,62,2,0,0,0
180,1,78,28,1,0,0,0
180,1,11,3,2,0,1,1
180,2,35,42,1,1,1,1
180,2,14,33,1,1,1,1
180,2,10,5,2,1,1,1
180,2,31,58,2,1,1,0
180,2,65,70,2,1,1,0
180,2,74,16,1,1,0,0
180,2,49,24,2,1,1,1
180,2,4,71,1,1,0,1
180,2,48,26,2,1,1,1
180,2,28,34,1,1,1,1
180,2,6,73,1,1,0,1
180,2,37,39,1,1,0,1
180,2,56,38,1,1,1,0
180,2,64,19,2,0,1,1
180,2,59,44,2,1,1,1
180,2,12,52,1,1,1,1
180,2,68,60,1,1,1,0
180,2,69,57,2,0,1,1
180,2,32,7,2,1,1,1
180,2,21,20,1,1,1,0
180,2,47,25,2,1,1,1
180,2,9,67,1,1,0,1
180,2,54,29,2,1,1,1
180,2,51,43,2,1,1,1
180,2,61,50,2,1,1,1
180,2,72,40,2,0,1,1
180,2,53,45,2,1,1,1
180,2,46,13,2,1,1,1
180,2,66,11,2,0,1,1
180,2,55,62,1,1,1,1
180,2,23,8,2,1,1,1
180,2,63,18,2,1,1,1
180,2,22,2,2,1,1,1
180,2,3,27,1,1,1,1
180,2,30,15,1,1,1,0
180,2,36,17,2,1,1,1
180,2,41,1,2,1,1,1
180,3,20,45,2,0,0,0
180,3,46,5,2,0,0,1
180,3,38,33,2,0,0,1
180,3,47,37,1,0,0,0
180,3,32,44,1,1,0,1
180,3,16,15,2,0,0,1
180,3,8,23,1,1,0,1
180,3,41,43,2,0,0,0
180,3,40,22,1,0,0,0
180,3,19,36,1,0,0,1
180,3,2,34,1,1,0,1
180,3,1,26,1,1,0,1
180,3,7,48,2,0,0,0
180,3,12,30,1,0,0,1
180,3,25,4,1,0,0,0
180,3,9,42,2,0,0,0
180,3,31,10,2,0,0,1
180,3,3,14,1,0,0,1
180,3,11,17,1,1,0,1
180,3,29,39,1,0,0,1
180,3,35,27,2,0,0,1
180,3,24,18,2,0,0,1
180,3,21,28,1,0,0,1
180,3,49,6,1,0,0,0
180,4,34,36,1,0,0,1
180,4,57,37,1,1,0,0
180,4,10,18,2,0,0,0
180,4,48,15,2,0,0,1
180,4,2,30,1,1,0,1
180,4,28,42,2,0,0,0
180,4,17,35,2,0,0,0
180,4,23,14,1,0,0,0
180,4,33,38,1,0,0,1
180,4,58,66,2,0,0,0
180,4,59,26,2,0,0,1
180,4,43,51,1,1,0,1
180,4,45,27,2,0,0,1
180,4,46,47,2,0,0,0
180,4,62,64,1,0,0,1
180,4,16,55,2,0,1,0
180,4,11,53,2,0,0,0
180,4,39,54,1,0,0,1
180,4,65,60,1,0,0,0
180,4,19,3,2,0,1,1
180,4,29,41,2,0,1,0
180,4,32,7,2,0,0,1
180,4,20,31,2,0,0,0
180,4,44,12,1,0,0,0
180,4,49,25,1,1,0,0
180,4,40,24,1,0,0,0
180,4,50,22,2,0,0,1
180,4,13,21,1,0,0,1
180,4,5,1,2,0,1,1
180,4,61,56,2,0,0,1
180,4,4,52,1,1,0,1
180,4,9,63,1,1,0,1
180,4,8,6,1,0,0,0
181,2,35,42,1,1,1,1
181,2,14,33,1,1,1,1
181,2,10,5,2,1,1,1
181,2,31,58,2,1,1,0
181,2,65,70,1,1,1,1
181,2,74,16,1,0,1,0
181,2,49,24,2,1,1,1
181,2,4,71,1,1,0,1
181,2,48,26,1,1,1,0
181,2,28,34,2,1,1,0
181,2,6,73,1,1,0,1
181,2,37,39,1,1,1,1
181,2,56,38,1,1,1,0
181,2,64,19,2,1,1,1
181,2,59,44,2,1,1,1
181,2,12,52,1,1,1,1
181,2,68,60,1,1,1,0
181,2,69,57,2,1,1,1
181,2,32,7,2,1,1,1
181,2,21,20,1,1,1,0
181,2,47,25,2,1,1,1
181,2,9,67,1,1,0,1
181,2,54,29,1,1,1,0
181,2,51,43,2,1,1,1
181,2,61,50,1,1,0,0
181,2,72,40,2,0,1,1
181,2,53,45,1,1,0,0
181,2,46,13,2,1,1,1
181,2,66,11,1,1,1,0
181,2,55,62,2,1,1,0
181,2,23,8,2,1,1,1
181,2,63,18,2,1,1,1
181,2,22,2,2,1,1,1
181,2,3,27,1,1,1,1
181,2,30,15,1,1,1,0
181,2,36,17,1,1,0,0
181,2,41,1,2,1,1,1
181,3,20,45,2,0,0,0
181,3,46,5,2,0,0,1
181,3,38,33,2,0,0,1
181,3,47,37,1,0,0,0
181,3,32,44,1,1,0,1
181,3,16,15,2,0,0,1
181,3,8,23,1,1,0,1
181,3,41,43,2,0,0,0
181,3,40,22,2,0,0,1
181,3,19,36,2,0,0,0
181,3,2,34,1,1,0,1
181,3,1,26,1,1,0,1
181,3,7,48,1,1,0,1
181,3,12,30,1,1,0,1
181,3,25,4,2,0,0,1
181,3,9,42,1,0,0,1
181,3,31,10,2,0,0,1
181,3,3,14,1,1,0,1
181,3,11,17,1,1,0,1
181,3,29,39,2,0,0,0
181,3,35,27,1,0,0,0
181,3,24,18,2,0,0,1
181,3,21,28,1,1,0,1
181,3,49,6,2,0,1,1
181,4,34,36,1,1,0,1
181,4,57,37,1,1,0,0
181,4,10,18,2,1,1,0
181,4,48,15,1,1,1,0
181,4,2,30,1,1,0,1
181,4,28,42,2,0,1,0
181,4,17,35,1,0,0,1
181,4,23,14,2,0,0,1
181,4,33,38,1,0,0,1
181,4,58,66,2,0,0,0
181,4,59,26,2,0,1,1
181,4,43,51,2,0,1,0
181,4,45,27,1,0,0,0
181,4,46,47,2,0,1,0
181,4,62,64,2,0,0,0
181,4,16,55,2,0,1,0
181,4,11,53,1,1,0,1
181,4,39,54,1,0,0,1
181,4,65,60,2,0,0,1
181,4,19,3,1,1,0,0
181,4,29,41,1,0,1,1
181,4,32,7,1,1,0,0
181,4,20,31,1,1,1,1
181,4,44,12,1,1,0,0
181,4,49,25,2,0,1,1
181,4,40,24,2,0,1,1
181,4,50,22,2,0,1,1
181,4,13,21,2,0,1,0
181,4,5,1,2,1,1,1
181,4,61,56,1,1,0,0
181,4,4,52,1,1,0,1
181,4,9,63,1,1,0,1
181,4,8,6,2,1,1,1
182,1,59,55,1,0,0,0
182,1,61,27,2,0,0,1
182,1,26,52,1,0,0,1
182,1,73,83,2,0,0,0
182,1,23,33,1,1,0,1
182,1,64,50,2,0,1,1
182,1,77,42,2,0,0,1
182,1,66,12,1,0,0,0
182,1,79,32,1,0,0,0
182,1,69,43,2,0,0,1
182,1,1,10,1,1,0,1
